country;iso;concept;conceptAbbr;year;Value
Sweden;SWE;#Cql;Cql;2008;1.423389929
Austria;AUT;#Cql;Cql;2009;1.395981414
Azerbaijan;AZE;#Cql;Cql;2009;0.76494279
Albania;ALB;#Cql;Cql;2009;0.901214347
Belgium;BEL;#Cql;Cql;2009;1.323459492
Belarus;BLR;#Cql;Cql;2009;0.867089812
Bulgaria;BGR;#Cql;Cql;2009;1.076356569
Bosnia and Herzegovina;BIH;#Cql;Cql;2009;0.743291632
United Kingdom;GBR;#Cql;Cql;2009;1.446639511
Armenia;ARM;#Cql;Cql;2009;1.009286818
Greece;GRC;#Cql;Cql;2009;1.134819758
Georgia;GEO;#Cql;Cql;2009;0.917612262
Denmark;DNK;#Cql;Cql;2009;1.465538766
Estonia;EST;#Cql;Cql;2009;1.356792808
Ireland;IRL;#Cql;Cql;2009;1.453667817
Iceland;ISL;#Cql;Cql;2009;1.435441735
Spain;ESP;#Cql;Cql;2009;1.362726139
Italy;ITA;#Cql;Cql;2009;1.192020427
Cyprus;CYP;#Cql;Cql;2009;1.275165582
Latvia;LVA;#Cql;Cql;2009;1.137127665
Lithuania;LTU;#Cql;Cql;2009;1.176261221
Luxembourg;LUX;#Cql;Cql;2009;1.445261755
Moldova, Republic of;MDA;#Cql;Cql;2009;0.77533892
Netherlands;NLD;#Cql;Cql;2009;1.466689183
Germany;DEU;#Cql;Cql;2009;1.460136837
Norway;NOR;#Cql;Cql;2009;1.410312573
Poland;POL;#Cql;Cql;2009;1.152230958
Portugal;PRT;#Cql;Cql;2009;1.256912116
Russian Federation;RUS;#Cql;Cql;2009;0.704192049
Romania;ROU;#Cql;Cql;2009;0.883437148
Slovakia;SVK;#Cql;Cql;2009;1.257834045
Slovenia;SVN;#Cql;Cql;2009;1.273260368
Turkey;TUR;#Cql;Cql;2009;0.842223994
Hungary;HUN;#Cql;Cql;2009;1.237409203
Ukraine;UKR;#Cql;Cql;2009;0.747576118
Finland;FIN;#Cql;Cql;2009;1.428898426
France;FRA;#Cql;Cql;2009;1.300372461
Croatia;HRV;#Cql;Cql;2009;0.984133477
Czech Republic;CZE;#Cql;Cql;2009;1.357489308
Switzerland;CHE;#Cql;Cql;2009;1.507982129
Sweden;SWE;#Cql;Cql;2009;1.409456453
Austria;AUT;#Cql;Cql;2010;1.407020186
Azerbaijan;AZE;#Cql;Cql;2010;0.756187892
Albania;ALB;#Cql;Cql;2010;0.943504418
Belgium;BEL;#Cql;Cql;2010;1.309305648
Belarus;BLR;#Cql;Cql;2010;0.889301346
Bulgaria;BGR;#Cql;Cql;2010;1.036290729
Bosnia and Herzegovina;BIH;#Cql;Cql;2010;0.758730445
United Kingdom;GBR;#Cql;Cql;2010;1.459354797
Armenia;ARM;#Cql;Cql;2010;1.011254377
Greece;GRC;#Cql;Cql;2010;1.177191105
Georgia;GEO;#Cql;Cql;2010;0.923877701
Denmark;DNK;#Cql;Cql;2010;1.460834122
Estonia;EST;#Cql;Cql;2010;1.339822497
Ireland;IRL;#Cql;Cql;2010;1.43643209
Iceland;ISL;#Cql;Cql;2010;1.417184101
Spain;ESP;#Cql;Cql;2010;1.3626311
Italy;ITA;#Cql;Cql;2010;1.236305848
Cyprus;CYP;#Cql;Cql;2010;1.242754169
Latvia;LVA;#Cql;Cql;2010;1.127338518
Lithuania;LTU;#Cql;Cql;2010;1.186341676
Luxembourg;LUX;#Cql;Cql;2010;1.423563708
Moldova, Republic of;MDA;#Cql;Cql;2010;0.788184364
Netherlands;NLD;#Cql;Cql;2010;1.453419624
Germany;DEU;#Cql;Cql;2010;1.461628783
Norway;NOR;#Cql;Cql;2010;1.402067672
Poland;POL;#Cql;Cql;2010;1.183695686
Portugal;PRT;#Cql;Cql;2010;1.255654919
Russian Federation;RUS;#Cql;Cql;2010;0.721085309
Romania;ROU;#Cql;Cql;2010;0.903433802
Slovakia;SVK;#Cql;Cql;2010;1.263448696
Slovenia;SVN;#Cql;Cql;2010;1.281455475
Turkey;TUR;#Cql;Cql;2010;0.8936745
Hungary;HUN;#Cql;Cql;2010;1.209825644
Ukraine;UKR;#Cql;Cql;2010;0.727214266
Finland;FIN;#Cql;Cql;2010;1.416195865
France;FRA;#Cql;Cql;2010;1.315261224
Croatia;HRV;#Cql;Cql;2010;1.034709878
Czech Republic;CZE;#Cql;Cql;2010;1.350547159
Switzerland;CHE;#Cql;Cql;2010;1.516940534
Sweden;SWE;#Cql;Cql;2010;1.429115265
Austria;AUT;#Cql;Cql;2011;1.410234546
Azerbaijan;AZE;#Cql;Cql;2011;0.753020339
Albania;ALB;#Cql;Cql;2011;0.903631681
Belgium;BEL;#Cql;Cql;2011;1.317882691
Belarus;BLR;#Cql;Cql;2011;0.879241695
Bulgaria;BGR;#Cql;Cql;2011;1.06596166
Bosnia and Herzegovina;BIH;#Cql;Cql;2011;0.789456096
United Kingdom;GBR;#Cql;Cql;2011;1.437376073
Armenia;ARM;#Cql;Cql;2011;1.001867479
Greece;GRC;#Cql;Cql;2011;1.115548752
Georgia;GEO;#Cql;Cql;2011;0.906921955
Denmark;DNK;#Cql;Cql;2011;1.464851007
Estonia;EST;#Cql;Cql;2011;1.359997367
Ireland;IRL;#Cql;Cql;2011;1.426316917
Iceland;ISL;#Cql;Cql;2011;1.369876638
Spain;ESP;#Cql;Cql;2011;1.38314169
Italy;ITA;#Cql;Cql;2011;1.179217416
Cyprus;CYP;#Cql;Cql;2011;1.271897415
Latvia;LVA;#Cql;Cql;2011;1.125034373
Lithuania;LTU;#Cql;Cql;2011;1.205377958
Luxembourg;LUX;#Cql;Cql;2011;1.416160725
Moldova, Republic of;MDA;#Cql;Cql;2011;0.7984299
Netherlands;NLD;#Cql;Cql;2011;1.4233579
Germany;DEU;#Cql;Cql;2011;1.447849512
Norway;NOR;#Cql;Cql;2011;1.411361531
Poland;POL;#Cql;Cql;2011;1.194734273
Portugal;PRT;#Cql;Cql;2011;1.245132376
Russian Federation;RUS;#Cql;Cql;2011;0.727964698
Romania;ROU;#Cql;Cql;2011;0.90486964
Slovakia;SVK;#Cql;Cql;2011;1.243843608
Slovenia;SVN;#Cql;Cql;2011;1.270827421
Turkey;TUR;#Cql;Cql;2011;0.891441981
Hungary;HUN;#Cql;Cql;2011;1.20449851
Ukraine;UKR;#Cql;Cql;2011;0.691066185
Finland;FIN;#Cql;Cql;2011;1.415181311
France;FRA;#Cql;Cql;2011;1.315938346
Croatia;HRV;#Cql;Cql;2011;1.053907242
Czech Republic;CZE;#Cql;Cql;2011;1.35388159
Switzerland;CHE;#Cql;Cql;2011;1.524788777
Sweden;SWE;#Cql;Cql;2011;1.386934017
Austria;AUT;#Cql;Cql;2012;1.407426772
Azerbaijan;AZE;#Cql;Cql;2012;0.741892609
Albania;ALB;#Cql;Cql;2012;0.91805437
Belgium;BEL;#Cql;Cql;2012;1.313318859
Belarus;BLR;#Cql;Cql;2012;0.877460294
Bulgaria;BGR;#Cql;Cql;2012;1.08870699
Bosnia and Herzegovina;BIH;#Cql;Cql;2012;0.79226366
United Kingdom;GBR;#Cql;Cql;2012;1.428868751
Armenia;ARM;#Cql;Cql;2012;1.029079076
Greece;GRC;#Cql;Cql;2012;1.089390005
Georgia;GEO;#Cql;Cql;2012;0.890666753
Denmark;DNK;#Cql;Cql;2012;1.465153081
Estonia;EST;#Cql;Cql;2012;1.359659374
Ireland;IRL;#Cql;Cql;2012;1.429217747
Iceland;ISL;#Cql;Cql;2012;1.397756732
Spain;ESP;#Cql;Cql;2012;1.353169365
Italy;ITA;#Cql;Cql;2012;1.161790766
Cyprus;CYP;#Cql;Cql;2012;1.238500643
Latvia;LVA;#Cql;Cql;2012;1.085805416
Lithuania;LTU;#Cql;Cql;2012;1.216738174
Luxembourg;LUX;#Cql;Cql;2012;1.392973972
Moldova, Republic of;MDA;#Cql;Cql;2012;0.808398986
Netherlands;NLD;#Cql;Cql;2012;1.458410633
Germany;DEU;#Cql;Cql;2012;1.465895685
Norway;NOR;#Cql;Cql;2012;1.353682926
Poland;POL;#Cql;Cql;2012;1.192770535
Portugal;PRT;#Cql;Cql;2012;1.235652571
Russian Federation;RUS;#Cql;Cql;2012;0.726225211
Romania;ROU;#Cql;Cql;2012;0.88075279
Slovakia;SVK;#Cql;Cql;2012;1.274699342
Slovenia;SVN;#Cql;Cql;2012;1.254741446
Turkey;TUR;#Cql;Cql;2012;0.878312747
Hungary;HUN;#Cql;Cql;2012;1.22574676
Ukraine;UKR;#Cql;Cql;2012;0.679222617
Finland;FIN;#Cql;Cql;2012;1.413359456
France;FRA;#Cql;Cql;2012;1.321049925
Croatia;HRV;#Cql;Cql;2012;1.055264152
Czech Republic;CZE;#Cql;Cql;2012;1.366738867
Switzerland;CHE;#Cql;Cql;2012;1.497394457
Sweden;SWE;#Cql;Cql;2012;1.393688395
Austria;AUT;#Cql;Cql;2013;1.414898393
Azerbaijan;AZE;#Cql;Cql;2013;0.772671901
Albania;ALB;#Cql;Cql;2013;0.931753401
Belgium;BEL;#Cql;Cql;2013;1.314759063
Belarus;BLR;#Cql;Cql;2013;0.890015431
Bulgaria;BGR;#Cql;Cql;2013;1.073107282
Bosnia and Herzegovina;BIH;#Cql;Cql;2013;0.774301746
United Kingdom;GBR;#Cql;Cql;2013;1.402713465
Armenia;ARM;#Cql;Cql;2013;1.027508797
Greece;GRC;#Cql;Cql;2013;1.119563003
Georgia;GEO;#Cql;Cql;2013;0.965352307
Denmark;DNK;#Cql;Cql;2013;1.460631872
Estonia;EST;#Cql;Cql;2013;1.371613197
Ireland;IRL;#Cql;Cql;2013;1.376829595
Iceland;ISL;#Cql;Cql;2013;1.400822047
Spain;ESP;#Cql;Cql;2013;1.322856289
Italy;ITA;#Cql;Cql;2013;1.166523276
Cyprus;CYP;#Cql;Cql;2013;1.214440995
Latvia;LVA;#Cql;Cql;2013;1.10013094
Lithuania;LTU;#Cql;Cql;2013;1.229531099
Luxembourg;LUX;#Cql;Cql;2013;1.382526317
Moldova, Republic of;MDA;#Cql;Cql;2013;0.800908857
Netherlands;NLD;#Cql;Cql;2013;1.434613811
Germany;DEU;#Cql;Cql;2013;1.478657486
Norway;NOR;#Cql;Cql;2013;1.329914747
Poland;POL;#Cql;Cql;2013;1.193854704
Portugal;PRT;#Cql;Cql;2013;1.227175093
Russian Federation;RUS;#Cql;Cql;2013;0.765195799
Romania;ROU;#Cql;Cql;2013;0.889695146
Slovakia;SVK;#Cql;Cql;2013;1.285081492
Slovenia;SVN;#Cql;Cql;2013;1.241369943
Turkey;TUR;#Cql;Cql;2013;0.918297497
Hungary;HUN;#Cql;Cql;2013;1.218269351
Ukraine;UKR;#Cql;Cql;2013;0.718606596
Finland;FIN;#Cql;Cql;2013;1.422108238
France;FRA;#Cql;Cql;2013;1.322618673
Croatia;HRV;#Cql;Cql;2013;1.059817193
Czech Republic;CZE;#Cql;Cql;2013;1.365405675
Switzerland;CHE;#Cql;Cql;2013;1.491146239
Sweden;SWE;#Cql;Cql;2013;1.408580628
Austria;AUT;#Cql;Cql;2014;1.42709441
Azerbaijan;AZE;#Cql;Cql;2014;0.778451335
Albania;ALB;#Cql;Cql;2014;0.962674427
Belgium;BEL;#Cql;Cql;2014;1.334735687
Belarus;BLR;#Cql;Cql;2014;0.90422511
Bulgaria;BGR;#Cql;Cql;2014;1.095503145
Bosnia and Herzegovina;BIH;#Cql;Cql;2014;0.785473351
United Kingdom;GBR;#Cql;Cql;2014;1.404631186
Armenia;ARM;#Cql;Cql;2014;1.000232442
Greece;GRC;#Cql;Cql;2014;1.072102817
Georgia;GEO;#Cql;Cql;2014;0.965733437
Denmark;DNK;#Cql;Cql;2014;1.418214045
Estonia;EST;#Cql;Cql;2014;1.318509026
Ireland;IRL;#Cql;Cql;2014;1.425780115
Iceland;ISL;#Cql;Cql;2014;1.392997228
Spain;ESP;#Cql;Cql;2014;1.317889593
Italy;ITA;#Cql;Cql;2014;1.214510535
Cyprus;CYP;#Cql;Cql;2014;1.10921032
Latvia;LVA;#Cql;Cql;2014;1.132798109
Lithuania;LTU;#Cql;Cql;2014;1.163538368
Luxembourg;LUX;#Cql;Cql;2014;1.397759996
Moldova, Republic of;MDA;#Cql;Cql;2014;0.865292417
Netherlands;NLD;#Cql;Cql;2014;1.447903939
Germany;DEU;#Cql;Cql;2014;1.456931321
Norway;NOR;#Cql;Cql;2014;1.384828623
Poland;POL;#Cql;Cql;2014;1.242414509
Portugal;PRT;#Cql;Cql;2014;1.220799772
Russian Federation;RUS;#Cql;Cql;2014;0.725243054
Romania;ROU;#Cql;Cql;2014;0.962206214
Slovakia;SVK;#Cql;Cql;2014;1.188581286
Slovenia;SVN;#Cql;Cql;2014;1.290070596
Turkey;TUR;#Cql;Cql;2014;0.9089403
Hungary;HUN;#Cql;Cql;2014;1.239560286
Ukraine;UKR;#Cql;Cql;2014;0.769552171
Finland;FIN;#Cql;Cql;2014;1.382839703
France;FRA;#Cql;Cql;2014;1.330688845
Croatia;HRV;#Cql;Cql;2014;1.041703337
Czech Republic;CZE;#Cql;Cql;2014;1.383724875
Switzerland;CHE;#Cql;Cql;2014;1.495134457
Sweden;SWE;#Cql;Cql;2014;1.427160202
Austria;AUT;#Cql;Cql;2015;1.415299223
Azerbaijan;AZE;#Cql;Cql;2015;0.770220467
Albania;ALB;#Cql;Cql;2015;0.951957385
Belgium;BEL;#Cql;Cql;2015;1.2732167
Belarus;BLR;#Cql;Cql;2015;0.956119589
Bulgaria;BGR;#Cql;Cql;2015;1.122767485
Bosnia and Herzegovina;BIH;#Cql;Cql;2015;0.781673638
United Kingdom;GBR;#Cql;Cql;2015;1.449406657
Armenia;ARM;#Cql;Cql;2015;0.960042993
Greece;GRC;#Cql;Cql;2015;1.057103106
Georgia;GEO;#Cql;Cql;2015;1.048206182
Denmark;DNK;#Cql;Cql;2015;1.452809644
Estonia;EST;#Cql;Cql;2015;1.329667703
Ireland;IRL;#Cql;Cql;2015;1.384428141
Iceland;ISL;#Cql;Cql;2015;1.356947147
Spain;ESP;#Cql;Cql;2015;1.3265365
Italy;ITA;#Cql;Cql;2015;1.217202001
Cyprus;CYP;#Cql;Cql;2015;1.18693121
Latvia;LVA;#Cql;Cql;2015;1.152076177
Lithuania;LTU;#Cql;Cql;2015;1.200874248
Luxembourg;LUX;#Cql;Cql;2015;1.360419115
Moldova, Republic of;MDA;#Cql;Cql;2015;0.879450938
Netherlands;NLD;#Cql;Cql;2015;1.424287768
Germany;DEU;#Cql;Cql;2015;1.454572591
Norway;NOR;#Cql;Cql;2015;1.423996239
Poland;POL;#Cql;Cql;2015;1.263854906
Portugal;PRT;#Cql;Cql;2015;1.237643843
Russian Federation;RUS;#Cql;Cql;2015;0.739197286
Romania;ROU;#Cql;Cql;2015;0.949984276
Slovakia;SVK;#Cql;Cql;2015;1.235065426
Slovenia;SVN;#Cql;Cql;2015;1.22672637
Turkey;TUR;#Cql;Cql;2015;0.9260655
Hungary;HUN;#Cql;Cql;2015;1.16314527
Ukraine;UKR;#Cql;Cql;2015;0.679189679
Finland;FIN;#Cql;Cql;2015;1.379395888
France;FRA;#Cql;Cql;2015;1.264527851
Croatia;HRV;#Cql;Cql;2015;1.046191022
Czech Republic;CZE;#Cql;Cql;2015;1.364657767
Switzerland;CHE;#Cql;Cql;2015;1.486993359
Sweden;SWE;#Cql;Cql;2015;1.413617268
Austria;AUT;#Csl;Csl;2005;1.437161021
Azerbaijan;AZE;#Csl;Csl;2005;1.168673653
Albania;ALB;#Csl;Csl;2005;1.307139567
Belgium;BEL;#Csl;Csl;2005;1.352744067
Belarus;BLR;#Csl;Csl;2005;1.323074552
Bulgaria;BGR;#Csl;Csl;2005;1.364798709
Bosnia and Herzegovina;BIH;#Csl;Csl;2005;1.109742327
United Kingdom;GBR;#Csl;Csl;2005;1.337892037
Armenia;ARM;#Csl;Csl;2005;1.199090694
Greece;GRC;#Csl;Csl;2005;1.272913114
Georgia;GEO;#Csl;Csl;2005;1.086436761
Denmark;DNK;#Csl;Csl;2005;1.41423081
Estonia;EST;#Csl;Csl;2005;1.291095961
Ireland;IRL;#Csl;Csl;2005;1.383694818
Iceland;ISL;#Csl;Csl;2005;1.45255014
Spain;ESP;#Csl;Csl;2005;1.352749059
Italy;ITA;#Csl;Csl;2005;1.355533521
Cyprus;CYP;#Csl;Csl;2005;1.310813165
Latvia;LVA;#Csl;Csl;2005;1.258145801
Lithuania;LTU;#Csl;Csl;2005;1.307043909
Luxembourg;LUX;#Csl;Csl;2005;1.410908138
Moldova, Republic of;MDA;#Csl;Csl;2005;1.121329332
Netherlands;NLD;#Csl;Csl;2005;1.443527807
Germany;DEU;#Csl;Csl;2005;1.535502402
Norway;NOR;#Csl;Csl;2005;1.419146656
Poland;POL;#Csl;Csl;2005;1.248274432
Portugal;PRT;#Csl;Csl;2005;1.298898581
Russian Federation;RUS;#Csl;Csl;2005;1.335482318
Romania;ROU;#Csl;Csl;2005;1.237599776
Slovakia;SVK;#Csl;Csl;2005;1.345761341
Slovenia;SVN;#Csl;Csl;2005;1.366663826
Turkey;TUR;#Csl;Csl;2005;1.111237759
Hungary;HUN;#Csl;Csl;2005;1.337799836
Ukraine;UKR;#Csl;Csl;2005;1.278820016
Finland;FIN;#Csl;Csl;2005;1.52315349
France;FRA;#Csl;Csl;2005;1.433604638
Croatia;HRV;#Csl;Csl;2005;1.28688664
Czech Republic;CZE;#Csl;Csl;2005;1.388178521
Switzerland;CHE;#Csl;Csl;2005;1.403617399
Sweden;SWE;#Csl;Csl;2005;1.552096125
Austria;AUT;#Csl;Csl;2006;1.530178639
Azerbaijan;AZE;#Csl;Csl;2006;1.171358246
Albania;ALB;#Csl;Csl;2006;1.285637584
Belgium;BEL;#Csl;Csl;2006;1.47663424
Belarus;BLR;#Csl;Csl;2006;1.286575369
Bulgaria;BGR;#Csl;Csl;2006;1.337871215
Bosnia and Herzegovina;BIH;#Csl;Csl;2006;1.163603145
United Kingdom;GBR;#Csl;Csl;2006;1.437991815
Armenia;ARM;#Csl;Csl;2006;1.212545862
Greece;GRC;#Csl;Csl;2006;1.358755348
Georgia;GEO;#Csl;Csl;2006;1.081434545
Denmark;DNK;#Csl;Csl;2006;1.503563105
Estonia;EST;#Csl;Csl;2006;1.345459951
Ireland;IRL;#Csl;Csl;2006;1.479726914
Iceland;ISL;#Csl;Csl;2006;1.475446983
Spain;ESP;#Csl;Csl;2006;1.447187193
Italy;ITA;#Csl;Csl;2006;1.457111407
Cyprus;CYP;#Csl;Csl;2006;1.327733381
Latvia;LVA;#Csl;Csl;2006;1.307966395
Lithuania;LTU;#Csl;Csl;2006;1.34987872
Luxembourg;LUX;#Csl;Csl;2006;1.433739698
Moldova, Republic of;MDA;#Csl;Csl;2006;1.10554113
Netherlands;NLD;#Csl;Csl;2006;1.470807063
Germany;DEU;#Csl;Csl;2006;1.647708907
Norway;NOR;#Csl;Csl;2006;1.523749448
Poland;POL;#Csl;Csl;2006;1.308707676
Portugal;PRT;#Csl;Csl;2006;1.410321819
Russian Federation;RUS;#Csl;Csl;2006;1.326240642
Romania;ROU;#Csl;Csl;2006;1.198086939
Slovakia;SVK;#Csl;Csl;2006;1.36758549
Slovenia;SVN;#Csl;Csl;2006;1.43123804
Turkey;TUR;#Csl;Csl;2006;1.148397092
Hungary;HUN;#Csl;Csl;2006;1.381409273
Ukraine;UKR;#Csl;Csl;2006;1.2642257
Finland;FIN;#Csl;Csl;2006;1.632228936
France;FRA;#Csl;Csl;2006;1.52143258
Croatia;HRV;#Csl;Csl;2006;1.319082944
Czech Republic;CZE;#Csl;Csl;2006;1.473795227
Switzerland;CHE;#Csl;Csl;2006;1.523032241
Sweden;SWE;#Csl;Csl;2006;1.631474175
Austria;AUT;#Csl;Csl;2007;1.52584155
Azerbaijan;AZE;#Csl;Csl;2007;1.205566849
Albania;ALB;#Csl;Csl;2007;1.272317475
Belgium;BEL;#Csl;Csl;2007;1.465503718
Belarus;BLR;#Csl;Csl;2007;1.304167216
Bulgaria;BGR;#Csl;Csl;2007;1.375973078
Bosnia and Herzegovina;BIH;#Csl;Csl;2007;1.195916762
United Kingdom;GBR;#Csl;Csl;2007;1.40247768
Armenia;ARM;#Csl;Csl;2007;1.254070306
Greece;GRC;#Csl;Csl;2007;1.362216691
Georgia;GEO;#Csl;Csl;2007;1.082025112
Denmark;DNK;#Csl;Csl;2007;1.509639161
Estonia;EST;#Csl;Csl;2007;1.34742389
Ireland;IRL;#Csl;Csl;2007;1.481616302
Iceland;ISL;#Csl;Csl;2007;1.552654556
Spain;ESP;#Csl;Csl;2007;1.44745208
Italy;ITA;#Csl;Csl;2007;1.453141343
Cyprus;CYP;#Csl;Csl;2007;1.329866812
Latvia;LVA;#Csl;Csl;2007;1.28077192
Lithuania;LTU;#Csl;Csl;2007;1.347263886
Luxembourg;LUX;#Csl;Csl;2007;1.51359893
Moldova, Republic of;MDA;#Csl;Csl;2007;1.116879625
Netherlands;NLD;#Csl;Csl;2007;1.537517762
Germany;DEU;#Csl;Csl;2007;1.654133809
Norway;NOR;#Csl;Csl;2007;1.535483468
Poland;POL;#Csl;Csl;2007;1.340049468
Portugal;PRT;#Csl;Csl;2007;1.420751695
Russian Federation;RUS;#Csl;Csl;2007;1.304014232
Romania;ROU;#Csl;Csl;2007;1.220729313
Slovakia;SVK;#Csl;Csl;2007;1.359750211
Slovenia;SVN;#Csl;Csl;2007;1.430702197
Turkey;TUR;#Csl;Csl;2007;1.157781498
Hungary;HUN;#Csl;Csl;2007;1.357001363
Ukraine;UKR;#Csl;Csl;2007;1.271542718
Finland;FIN;#Csl;Csl;2007;1.625972544
France;FRA;#Csl;Csl;2007;1.508784994
Croatia;HRV;#Csl;Csl;2007;1.325880443
Czech Republic;CZE;#Csl;Csl;2007;1.475422318
Switzerland;CHE;#Csl;Csl;2007;1.527383066
Sweden;SWE;#Csl;Csl;2007;1.614944285
Austria;AUT;#Csl;Csl;2008;1.536438788
Azerbaijan;AZE;#Csl;Csl;2008;1.194711899
Albania;ALB;#Csl;Csl;2008;1.28071152
Belgium;BEL;#Csl;Csl;2008;1.463085459
Belarus;BLR;#Csl;Csl;2008;1.313216958
Bulgaria;BGR;#Csl;Csl;2008;1.360344135
Bosnia and Herzegovina;BIH;#Csl;Csl;2008;1.207764721
United Kingdom;GBR;#Csl;Csl;2008;1.409438801
Armenia;ARM;#Csl;Csl;2008;1.236848863
Greece;GRC;#Csl;Csl;2008;1.352787941
Georgia;GEO;#Csl;Csl;2008;1.094355903
Denmark;DNK;#Csl;Csl;2008;1.502360122
Estonia;EST;#Csl;Csl;2008;1.388393972
Ireland;IRL;#Csl;Csl;2008;1.488742553
Iceland;ISL;#Csl;Csl;2008;1.534243948
Spain;ESP;#Csl;Csl;2008;1.45880797
Italy;ITA;#Csl;Csl;2008;1.458137444
Cyprus;CYP;#Csl;Csl;2008;1.328730869
Latvia;LVA;#Csl;Csl;2008;1.307384347
Lithuania;LTU;#Csl;Csl;2008;1.341772912
Luxembourg;LUX;#Csl;Csl;2008;1.505698933
Moldova, Republic of;MDA;#Csl;Csl;2008;1.070706494
Netherlands;NLD;#Csl;Csl;2008;1.542591728
Germany;DEU;#Csl;Csl;2008;1.661678258
Norway;NOR;#Csl;Csl;2008;1.513444853
Poland;POL;#Csl;Csl;2008;1.354017568
Portugal;PRT;#Csl;Csl;2008;1.433277522
Russian Federation;RUS;#Csl;Csl;2008;1.313565015
Romania;ROU;#Csl;Csl;2008;1.280860004
Slovakia;SVK;#Csl;Csl;2008;1.366050743
Slovenia;SVN;#Csl;Csl;2008;1.434685453
Turkey;TUR;#Csl;Csl;2008;0
Hungary;HUN;#Csl;Csl;2008;1.384335034
Ukraine;UKR;#Csl;Csl;2008;1.288066822
Finland;FIN;#Csl;Csl;2008;1.569722307
France;FRA;#Csl;Csl;2008;1.514838483
Croatia;HRV;#Csl;Csl;2008;1.306088017
Czech Republic;CZE;#Csl;Csl;2008;1.478776128
Switzerland;CHE;#Csl;Csl;2008;1.533978941
Sweden;SWE;#Csl;Csl;2008;1.614669519
Austria;AUT;#Csl;Csl;2009;1.525590395
Azerbaijan;AZE;#Csl;Csl;2009;1.204945031
Albania;ALB;#Csl;Csl;2009;1.341635074
Belgium;BEL;#Csl;Csl;2009;1.483749308
Belarus;BLR;#Csl;Csl;2009;1.312643915
Bulgaria;BGR;#Csl;Csl;2009;1.349955571
Bosnia and Herzegovina;BIH;#Csl;Csl;2009;1.218739447
United Kingdom;GBR;#Csl;Csl;2009;1.410090303
Armenia;ARM;#Csl;Csl;2009;1.247290701
Greece;GRC;#Csl;Csl;2009;1.341882816
Georgia;GEO;#Csl;Csl;2009;1.114029744
Denmark;DNK;#Csl;Csl;2009;1.503166098
Estonia;EST;#Csl;Csl;2009;1.387331722
Ireland;IRL;#Csl;Csl;2009;1.473828487
Iceland;ISL;#Csl;Csl;2009;1.55129398
Spain;ESP;#Csl;Csl;2009;1.464794383
Italy;ITA;#Csl;Csl;2009;1.425540488
Cyprus;CYP;#Csl;Csl;2009;1.325904605
Latvia;LVA;#Csl;Csl;2009;1.339582885
Lithuania;LTU;#Csl;Csl;2009;1.343988047
Luxembourg;LUX;#Csl;Csl;2009;1.513235374
Moldova, Republic of;MDA;#Csl;Csl;2009;1.075615539
Netherlands;NLD;#Csl;Csl;2009;1.540410757
Germany;DEU;#Csl;Csl;2009;1.662435824
Norway;NOR;#Csl;Csl;2009;1.514814379
Poland;POL;#Csl;Csl;2009;1.349242088
Portugal;PRT;#Csl;Csl;2009;1.447983821
Russian Federation;RUS;#Csl;Csl;2009;1.318678895
Romania;ROU;#Csl;Csl;2009;1.292386877
Slovakia;SVK;#Csl;Csl;2009;1.369851193
Slovenia;SVN;#Csl;Csl;2009;1.444895743
Turkey;TUR;#Csl;Csl;2009;1.116529845
Hungary;HUN;#Csl;Csl;2009;1.38970606
Ukraine;UKR;#Csl;Csl;2009;1.290663123
Finland;FIN;#Csl;Csl;2009;1.566584148
France;FRA;#Csl;Csl;2009;1.508592289
Croatia;HRV;#Csl;Csl;2009;1.31046757
Czech Republic;CZE;#Csl;Csl;2009;1.477228885
Switzerland;CHE;#Csl;Csl;2009;1.53951924
Sweden;SWE;#Csl;Csl;2009;1.604869137
Austria;AUT;#Csl;Csl;2010;1.53311215
Azerbaijan;AZE;#Csl;Csl;2010;1.219072208
Albania;ALB;#Csl;Csl;2010;1.353891438
Belgium;BEL;#Csl;Csl;2010;1.48914968
Belarus;BLR;#Csl;Csl;2010;1.312687447
Bulgaria;BGR;#Csl;Csl;2010;1.342098754
Bosnia and Herzegovina;BIH;#Csl;Csl;2010;1.22786743
United Kingdom;GBR;#Csl;Csl;2010;1.407307273
Armenia;ARM;#Csl;Csl;2010;1.264508279
Greece;GRC;#Csl;Csl;2010;1.351678224
Georgia;GEO;#Csl;Csl;2010;1.116711753
Denmark;DNK;#Csl;Csl;2010;1.497201258
Estonia;EST;#Csl;Csl;2010;1.420617938
Ireland;IRL;#Csl;Csl;2010;1.460328501
Iceland;ISL;#Csl;Csl;2010;1.53345684
Spain;ESP;#Csl;Csl;2010;1.47156973
Italy;ITA;#Csl;Csl;2010;1.424441527
Cyprus;CYP;#Csl;Csl;2010;1.330961186
Latvia;LVA;#Csl;Csl;2010;1.342873278
Lithuania;LTU;#Csl;Csl;2010;1.367313364
Luxembourg;LUX;#Csl;Csl;2010;1.508943475
Moldova, Republic of;MDA;#Csl;Csl;2010;1.122452641
Netherlands;NLD;#Csl;Csl;2010;1.539684118
Germany;DEU;#Csl;Csl;2010;1.668347108
Norway;NOR;#Csl;Csl;2010;1.525514273
Poland;POL;#Csl;Csl;2010;1.354003063
Portugal;PRT;#Csl;Csl;2010;1.44158636
Russian Federation;RUS;#Csl;Csl;2010;1.317962772
